Date,Order #,Invoice,PO #,Category,Model #,Description,Qty,Ext. Price,Ordered By,Month,Quarter,Warehouse,Category_top
2025-11-26,42822046,201108177,WHS600JOSE',"Boxes, Corrugated",S-4480B,"48 x 40 x 36"" Double Wall Gaylord Bottom 5/bundle",50,1427.5,JOSE,2025-11-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-11-26,42822046,201108177,WHS600JOSE',Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",3,93.0,JOSE,2025-11-01,2025Q4,Orlando,Packing List Envelopes
2025-11-26,42822046,201108177,WHS600JOSE',Warehouse Equipment / Supplies,S-13677R,Uline Tamper Evident Plastic Truck Seals - Red 100/Pack,3,45.0,JOSE,2025-11-01,2025Q4,Orlando,Warehouse Equipment / Supplies
2025-11-26,42822046,201108177,WHS600JOSE',Free Offers,H-10884,Blackstone Tabletop Griddle,1,0.0,JOSE,2025-11-01,2025Q4,Orlando,Other
2025-11-24,43431904,201022709,JANET11242025,Facilities Maintenance,S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",1,89.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,Gloves,S-16882BL-L,"Uline Gription&reg; Flex Latex Coated Gloves - Black, Large 12   pairs/carton",1,27.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",3,102.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,JANET,2025-11-01,2025Q4,Charlotte,Tape
2025-11-24,43431904,201022709,JANET11242025,Stretch Wrap,S-1831,"Uline Econo-Wrapper&reg; - Cast, 80 gauge, 20"" x 1,000' 4 rolls/case",4,72.0,JANET,2025-11-01,2025Q4,Charlotte,Stretch Wrap
2025-11-24,43431904,201022709,JANET11242025,Tape,S-313,Uline Fast Tack Spray Adhesive - 11.5 oz,12,105.0,JANET,2025-11-01,2025Q4,Charlotte,Tape
2025-11-24,43431904,201022709,JANET11242025,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,JANET,2025-11-01,2025Q4,Charlotte,Tape
2025-11-24,43431904,201022709,JANET11242025,Stretch Wrap,H-175,Stretch Wrap Cutter,1,0.0,JANET,2025-11-01,2025Q4,Charlotte,Stretch Wrap
2025-11-24,43431904,201022709,JANET11242025,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-24,43431904,201022709,JANET11242025,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,1,42.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-24,43431904,201022709,JANET11242025,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",1,38.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-24,43431904,201022709,JANET11242025,Food Service and Packaging,S-21989,Single-Serve Hot Cocoa Cups - Milk Chocolate 24/box,4,60.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,Markers / Stencils,S-22748BL,"Uline Comfort Grip Ballpoint Pen - Medium Tip, Black",12,12.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,Gloves,S-21620-L,Leather Palm Safety Cuff Gloves - Large 12 pairs/carton,1,39.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-24,43431904,201022709,JANET11242025,Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",6,186.0,JANET,2025-11-01,2025Q4,Charlotte,Packing List Envelopes
2025-11-24,43431904,201022709,JANET11242025,Free Offers,H-9519,Magic Bullet&reg;,1,0.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-21,42533247,200934253,GILBERT,Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",8,264.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,Barcode Labels and Printers
2025-11-21,42533247,200934253,GILBERT,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",108,207.36,GILBERT,2025-11-01,2025Q4,Oklahoma City,Tape
2025-11-21,42533247,200934253,GILBERT,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,Tape
2025-11-21,42533247,200934253,GILBERT,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",5,150.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,Packing List Envelopes
2025-11-21,42533247,200934253,GILBERT,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",200,90.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,"Boxes, Corrugated"
2025-11-21,42533247,200934253,GILBERT,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",200,132.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,"Boxes, Corrugated"
2025-11-21,42533247,200934253,GILBERT,Stretch Wrap,S-2190,"Uline Stretch Wrap - Cast, 80 gauge, 18"" x 1,500' 4 rolls/case",8,168.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,Stretch Wrap
2025-11-21,42533247,200934253,GILBERT,Free Offers,S-25604BLU,Glamping Chair,1,0.0,GILBERT,2025-11-01,2025Q4,Oklahoma City,Other
2025-11-19,44684103,200840115,GERALD,Markers / Stencils,H-384R,Sharpie&reg; Magnum Markers - Red,24,123.6,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-19,44684103,200840115,GERALD,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,72.0,GERALD,2025-11-01,2025Q4,Phoenix,Tape
2025-11-19,44684103,200840115,GERALD,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,GERALD,2025-11-01,2025Q4,Phoenix,Tape
2025-11-19,44684103,200840115,GERALD,Markers / Stencils,S-24148BL,"Pilot&reg; G-2&reg; Gel Pen - Bold Tip, Black",12,25.8,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-19,44684103,200840115,GERALD,Markers / Stencils,S-24148R,"Pilot&reg; G-2&reg; Gel Pen - Bold Tip, Red",12,25.8,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-19,44684103,200840115,GERALD,Bubble Cushioning,S-6684P,"Economy Bubble Roll - 24"" x 375', 5/16"", Perforated 2 rolls/bundle",4,288.0,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-19,44684103,200840115,GERALD,Free Offers,H-9594,Weber&reg; BBQ Tool Set,1,0.0,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-13,41501846,200534641,JONATHAN,Food Service and Packaging,S-18484,Folgers&reg; Classic Roast Filter Packs - Regular 40 packets/box,2,88.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Other
2025-11-13,41501846,200534641,JONATHAN,Food Service and Packaging,S-20092,Coffee-Mate&reg; French Vanilla Creamer,3,22.5,JONATHAN,2025-11-01,2025Q4,Atlanta,Other
2025-11-13,41501846,200534641,JONATHAN,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Janitorial Supplies
2025-11-13,41501846,200534641,JONATHAN,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,1,42.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Janitorial Supplies
2025-11-13,41501846,200534641,JONATHAN,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",2,68.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Other
2025-11-13,41501846,200534641,JONATHAN,"Boxes, Corrugated",S-4201,"20 x 20 x 20"" Corrugated Boxes 10/bundle",100,350.0,JONATHAN,2025-11-01,2025Q4,Atlanta,"Boxes, Corrugated"
2025-11-13,41501846,200534641,JONATHAN,Stretch Wrap,S-2105,"Uline Stretch Wrap - Blown, 70 gauge, 18"" x 1,500' 4 rolls/case",24,456.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Stretch Wrap
2025-11-13,41501846,200534641,JONATHAN,Gloves,S-16882BL-X,"Uline Gription&reg; Flex Latex Coated Gloves - Black, XL 12   pairs/carton",1,27.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Other
2025-11-13,41501846,200534641,JONATHAN,Free Offers,S-25533ATL2X,"MLB Windbreaker - Atlanta Braves, 2XL",1,0.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Other
2025-11-12,44311900,200511745,GERALD,"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,102.0,GERALD,2025-11-01,2025Q4,Phoenix,"Boxes, Corrugated"
2025-11-12,44311900,200511745,GERALD,"Boxes, Corrugated",S-14266,"10 x 10 x 12"" Corrugated Boxes 25/bundle",50,76.5,GERALD,2025-11-01,2025Q4,Phoenix,"Boxes, Corrugated"
2025-11-12,44311900,200511745,GERALD,"Boxes, Corrugated",S-4105,"10 x 10 x 10"" Corrugated Boxes 25/bundle",50,42.0,GERALD,2025-11-01,2025Q4,Phoenix,"Boxes, Corrugated"
2025-11-12,44311900,200511745,GERALD,"Boxes, Corrugated",S-4988,"15 x 10 x 6"" Corrugated Boxes 25/bundle",50,85.0,GERALD,2025-11-01,2025Q4,Phoenix,"Boxes, Corrugated"
2025-11-12,44311900,200511745,GERALD,Janitorial Supplies,S-24385F,Gatorade&reg; Single Packs - Fruit Punch 80/case,1,73.0,GERALD,2025-11-01,2025Q4,Phoenix,Janitorial Supplies
2025-11-12,44311900,200511745,GERALD,Janitorial Supplies,S-24385L,Gatorade&reg; Single Packs - Lemon-Lime 80/case,1,73.0,GERALD,2025-11-01,2025Q4,Phoenix,Janitorial Supplies
2025-11-12,44311900,200511745,GERALD,Janitorial Supplies,S-24385ORG,Gatorade&reg; Single Packs - Orange 80/case,1,73.0,GERALD,2025-11-01,2025Q4,Phoenix,Janitorial Supplies
2025-11-12,44311900,200511745,GERALD,Free Offers,S-25532,Classic Holiday Nuts Collection,1,0.0,GERALD,2025-11-01,2025Q4,Phoenix,Other
2025-11-11,44280422,200461166,JANET11112025,Gloves,S-14179L,"Uline Industrial Nitrile Gloves - Powder-Free, 4 Mil, Large   100/carton",2,26.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-11,44280422,200461166,JANET11112025,Gloves,S-16882BL-L,"Uline Gription&reg; Flex Latex Coated Gloves - Black, Large 12   pairs/carton",1,27.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-11,44280422,200461166,JANET11112025,Janitorial Supplies,H-6347,Uline Standard Janitor Cart,1,190.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-11,44280422,200461166,JANET11112025,Janitorial Supplies,S-22853,Super Sani-Cloth&reg; Sanitizing Wipes - 160 ct,6,78.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-11,44280422,200461166,JANET11112025,Cleaners,S-19454,"Uline Multi-Purpose Cleaner - Lavender Scent, 1 Gallon Bottle",1,12.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-11,44280422,200461166,JANET11112025,Janitorial Supplies,S-8129,Urinal Para Block 12/case,1,17.0,JANET,2025-11-01,2025Q4,Charlotte,Janitorial Supplies
2025-11-11,44280422,200461166,JANET11112025,Facilities Maintenance,S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",3,267.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-11,44280422,200461166,JANET11112025,Free Offers,S-25021BL,YETI&reg; Knit Hat - Black,1,0.0,JANET,2025-11-01,2025Q4,Charlotte,Other
2025-11-07,44122172,200323757,ONT110725,"Boxes, Corrugated",S-4196,"20 x 14 x 10"" Corrugated Boxes 20/bundle",100,247.0,SUSAN,2025-11-01,2025Q4,Ontario,"Boxes, Corrugated"
2025-11-07,44122172,200323757,ONT110725,Janitorial Supplies,S-18499,"Uline Paper Plates - 10 1/4"", Heavyweight 250/case",1,49.0,SUSAN,2025-11-01,2025Q4,Ontario,Janitorial Supplies
2025-11-07,44122172,200323757,ONT110725,Bubble Cushioning,S-7541P,"Heavy Duty Bubble Roll - 12"" x 250', 1/2"", Perforated 4 rolls/bundle",8,560.0,SUSAN,2025-11-01,2025Q4,Ontario,Other
2025-11-07,44122172,200323757,ONT110725,Janitorial Supplies,S-7303,"Uline Plastic Forks - Standard Weight, White 100/box",1,6.0,SUSAN,2025-11-01,2025Q4,Ontario,Janitorial Supplies
2025-11-07,44122172,200323757,ONT110725,Janitorial Supplies,S-7305,"Uline Plastic Spoons - Standard Weight, White 100/box",1,6.0,SUSAN,2025-11-01,2025Q4,Ontario,Janitorial Supplies
2025-11-07,44122172,200323757,ONT110725,Janitorial Supplies,S-7304,"Uline Plastic Knives - Standard Weight, White 100/box",1,6.0,SUSAN,2025-11-01,2025Q4,Ontario,Janitorial Supplies
2025-11-07,41054415,200300024,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",300,519.0,DELL,2025-11-01,2025Q4,Flowood,"Boxes, Corrugated"
2025-11-07,41054415,200300024,DELL,"Boxes, Corrugated",S-4994,"20 x 14 x 4"" Corrugated Boxes 25/bundle",150,294.0,DELL,2025-11-01,2025Q4,Flowood,"Boxes, Corrugated"
2025-11-07,41054415,200300024,DELL,Labels,S-261,"Fluorescent Shipping Labels - ""Fragile/Handle With Care"", 2 x 3""   500/roll",2,30.0,DELL,2025-11-01,2025Q4,Flowood,Other
2025-11-07,41054415,200300024,DELL,Gloves,S-21088-M,Uline Ultra-Lite Polyurethane Coated Gloves - Medium 12 pair/carton,1,24.0,DELL,2025-11-01,2025Q4,Flowood,Other
2025-11-07,41054415,200300024,DELL,Gloves,S-21088-L,Uline Ultra-Lite Polyurethane Coated Gloves - Large 12 pair/carton,1,24.0,DELL,2025-11-01,2025Q4,Flowood,Other
2025-11-04,41265794,200131443,JONATHAN,Warehouse Equipment / Supplies,S-13677R,Uline Tamper Evident Plastic Truck Seals - Red 100/Pack,3,45.0,JONATHAN,2025-11-01,2025Q4,Atlanta,Warehouse Equipment / Supplies
2025-10-30,40683874,199943225,WHS400,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",75,81.75,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40683874,199943225,WHS400,"Boxes, Corrugated",S-4335,"12 x 9 x 9"" Corrugated Boxes 25/bundle",125,123.75,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40683874,199943225,WHS400,Packing List Envelopes,S-3473,"Side Loading Packing List Envelopes - Clear, 6 x 9"" 1,000/carton",2,216.0,JOSE,2025-10-01,2025Q4,Orlando,Packing List Envelopes
2025-10-30,40683874,199943225,WHS400,Janitorial Supplies,S-6860,"Foam Cups - 12 oz 1,000/case",1,115.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40683874,199943225,WHS400,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40683874,199943225,WHS400,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",1,82.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40683874,199943225,WHS400,Free Offers,S-20298MIA,NFL Knit Hat - Miami Dolphins,1,0.0,JOSE,2025-10-01,2025Q4,Orlando,Other
2025-10-30,40217946,199925175,WHS600JOSE',"Boxes, Corrugated",S-4060,"6 x 4 x 4"" Corrugated Boxes 25/bundle",100,37.0,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40217946,199925175,WHS600JOSE',"Boxes, Corrugated",S-4335,"12 x 9 x 9"" Corrugated Boxes 25/bundle",100,99.0,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40217946,199925175,WHS600JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",50,71.0,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40217946,199925175,WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",75,106.5,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40217946,199925175,WHS600JOSE',"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",75,153.0,JOSE,2025-10-01,2025Q4,Orlando,"Boxes, Corrugated"
2025-10-30,40217946,199925175,WHS600JOSE',Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,JOSE,2025-10-01,2025Q4,Orlando,Tape
2025-10-30,40217946,199925175,WHS600JOSE',Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,JOSE,2025-10-01,2025Q4,Orlando,Tape
2025-10-30,40217946,199925175,WHS600JOSE',Markers / Stencils,S-12700BL,"Uline Pallet Markers - Chisel-Tip, Black",12,13.8,JOSE,2025-10-01,2025Q4,Orlando,Other
2025-10-30,40217946,199925175,WHS600JOSE',Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",3,87.0,JOSE,2025-10-01,2025Q4,Orlando,Packing List Envelopes
2025-10-30,40217946,199925175,WHS600JOSE',Janitorial Supplies,S-12889,"Oil Only Sorbent Pads - 15 x 19"", Light 100/carton",2,100.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40217946,199925175,WHS600JOSE',Strapping,S-2157,"Polyester Strapping Seals - Gripper, 1/2"" 1,000/carton",1,81.0,JOSE,2025-10-01,2025Q4,Orlando,Strapping
2025-10-30,40217946,199925175,WHS600JOSE',Strapping,S-3000,"Polyester Strapping - Green, 1/2"" x .021"" x 9,000'",1,196.0,JOSE,2025-10-01,2025Q4,Orlando,Strapping
2025-10-30,40217946,199925175,WHS600JOSE',Gloves,S-16847S,Uline Heavy Utility Gloves - Small,3,69.0,JOSE,2025-10-01,2025Q4,Orlando,Other
2025-10-30,40217946,199925175,WHS600JOSE',Warehouse Equipment / Supplies,H-1369,Uline Comfort-Grip Knife,6,27.9,JOSE,2025-10-01,2025Q4,Orlando,Warehouse Equipment / Supplies
2025-10-30,40217946,199925175,WHS600JOSE',Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,4,76.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40217946,199925175,WHS600JOSE',Janitorial Supplies,S-17297,"Oil Only Sorbent Pads - 15 x 19"", Medium 100/carton",2,130.0,JOSE,2025-10-01,2025Q4,Orlando,Janitorial Supplies
2025-10-30,40217946,199925175,WHS600JOSE',Bubble Cushioning,S-6684P,"Economy Bubble Roll - 24"" x 375', 5/16"", Perforated 2 rolls/bundle",2,156.0,JOSE,2025-10-01,2025Q4,Orlando,Other
2025-10-30,40217946,199925175,WHS600JOSE',Free Offers,S-25625LTBLU,Bogg&reg; Bag Combo - Light Blue,1,0.0,JOSE,2025-10-01,2025Q4,Orlando,Other
2025-10-29,43697080,199915387,JANET10292025,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,JANET,2025-10-01,2025Q4,Charlotte,Strapping
2025-10-29,43697080,199915387,JANET10292025,Strapping,S-828,"Steel Strapping Seals - Open, 3/4"" 1,000/carton",1,32.0,JANET,2025-10-01,2025Q4,Charlotte,Strapping
2025-10-29,43697080,199915387,JANET10292025,Strapping,S-821,"Uline Poly Strapping - 1/2"" x .024"" x 7,200', Black",1,79.0,JANET,2025-10-01,2025Q4,Charlotte,Strapping
2025-10-29,43697080,199915387,JANET10292025,Stretch Wrap,S-1831,"Uline Econo-Wrapper&reg; - Cast, 80 gauge, 20"" x 1,000' 4 rolls/case",4,72.0,JANET,2025-10-01,2025Q4,Charlotte,Stretch Wrap
2025-10-29,43697080,199915387,JANET10292025,Stretch Wrap,H-175,Stretch Wrap Cutter,1,0.0,JANET,2025-10-01,2025Q4,Charlotte,Stretch Wrap
2025-10-29,43697080,199915387,JANET10292025,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,JANET,2025-10-01,2025Q4,Charlotte,Tape
2025-10-29,43697080,199915387,JANET10292025,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,JANET,2025-10-01,2025Q4,Charlotte,Tape
2025-10-29,43697080,199915387,JANET10292025,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",2,164.0,JANET,2025-10-01,2025Q4,Charlotte,Janitorial Supplies
2025-10-29,43697080,199915387,JANET10292025,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",3,102.0,JANET,2025-10-01,2025Q4,Charlotte,Other
2025-10-29,43697080,199915387,JANET10292025,"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",300,852.0,JANET,2025-10-01,2025Q4,Charlotte,"Boxes, Corrugated"
2025-10-29,43697080,199915387,JANET10292025,"Boxes, Corrugated",S-4995,"20 x 16 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",90,596.7,JANET,2025-10-01,2025Q4,Charlotte,"Boxes, Corrugated"
2025-10-29,43697080,199915387,JANET10292025,"Boxes, Corrugated",S-22173,"8 x 4 x 4"" Lightweight 32 ECT Corrugated Boxes 25/bundle",200,74.0,JANET,2025-10-01,2025Q4,Charlotte,"Boxes, Corrugated"
2025-10-29,43697080,199915387,JANET10292025,Bubble Cushioning,S-3927P,"Economy Bubble Roll - 12"" x 750', 3/16"", Perforated 4 rolls/bundle",4,196.0,JANET,2025-10-01,2025Q4,Charlotte,Other
2025-10-29,43697080,199915387,JANET10292025,Stretch Wrap,S-8145S,"Uline Machine Length Stretch Film Skid Lot - Blown, 70 gauge, 20'' x   6,000' 32 rolls/skid",32,2368.0,JANET,2025-10-01,2025Q4,Charlotte,Stretch Wrap
2025-10-29,43697080,199915387,JANET10292025,Free Offers,H-12110,Professional Knife Set,1,0.0,JANET,2025-10-01,2025Q4,Charlotte,Other
2025-10-29,40182915,199878474,ONT102925ST,"Boxes, Corrugated",S-4883,"7 x 7 x 10"" Corrugated Boxes 25/bundle",150,147.0,SUSAN,2025-10-01,2025Q4,Ontario,"Boxes, Corrugated"
2025-10-29,40182915,199878474,ONT102925ST,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",100,66.0,SUSAN,2025-10-01,2025Q4,Ontario,"Boxes, Corrugated"
2025-10-29,40182915,199878474,ONT102925ST,"Boxes, Corrugated",S-4219,"24 x 18 x 12"" Corrugated Boxes 10/bundle",120,343.2,SUSAN,2025-10-01,2025Q4,Ontario,"Boxes, Corrugated"
2025-10-29,40182915,199878474,ONT102925ST,"Boxes, Corrugated",S-13318,"20 x 20 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,766.0,SUSAN,2025-10-01,2025Q4,Ontario,"Boxes, Corrugated"
2025-10-29,40182915,199878474,ONT102925ST,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,SUSAN,2025-10-01,2025Q4,Ontario,Packing List Envelopes
2025-10-29,40182915,199878474,ONT102925ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,SUSAN,2025-10-01,2025Q4,Ontario,Tape
2025-10-29,40182915,199878474,ONT102925ST,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,SUSAN,2025-10-01,2025Q4,Ontario,Janitorial Supplies
2025-10-29,40182915,199878474,ONT102925ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-10-01,2025Q4,Ontario,Tape
2025-10-28,40011566,199808855,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",100,109.0,DELL,2025-10-01,2025Q4,Flowood,"Boxes, Corrugated"
2025-10-28,40011566,199808855,DELL,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,57.0,DELL,2025-10-01,2025Q4,Flowood,Janitorial Supplies
2025-10-28,40011566,199808855,DELL,Janitorial Supplies,S-3405,Industrial Sweeping Compound - 50 lb Box,2,62.0,DELL,2025-10-01,2025Q4,Flowood,Janitorial Supplies
2025-10-28,40011566,199808855,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",1,30.0,DELL,2025-10-01,2025Q4,Flowood,Packing List Envelopes
2025-10-28,40011566,199808855,DELL,Packing List Envelopes,S-284,"IBM Style Open End Packing List Envelopes - Clear, 4 3/8 x 9""   1,000/carton",1,71.0,DELL,2025-10-01,2025Q4,Flowood,Packing List Envelopes
2025-10-28,40011566,199808855,DELL,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,DELL,2025-10-01,2025Q4,Flowood,Tape
2025-10-28,40011566,199808855,DELL,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,DELL,2025-10-01,2025Q4,Flowood,Tape
2025-10-28,40011566,199808855,DELL,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",8,192.0,DELL,2025-10-01,2025Q4,Flowood,Stretch Wrap
2025-10-28,40011566,199808855,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",1,240.0,DELL,2025-10-01,2025Q4,Flowood,Strapping
2025-10-28,40011566,199808855,DELL,Bubble Cushioning,S-3927P,"Economy Bubble Roll - 12"" x 750', 3/16"", Perforated 4 rolls/bundle",8,392.0,DELL,2025-10-01,2025Q4,Flowood,Other
